CLAVE_ENTIDAD,ENTIDAD,SEXO,EDAD,HORAS_ENTRE_SEMANA_FRENTE_PANTALLA,HORAS_FIN_SEMANA_FRENTE_PANTALLA,ULTIMOS_12_MESES_ALGUNA_COMPETENCIA_DEPORTIVA,ARTES_MARCIALES,BADMINTON,BAILAR,BASQUETBOL,BEISBOL,BICICLETAS,BOXEO,CAMINAR,CORRER,FRONTON,FUTBOL,GIMNASIA,NATACION,PATINAR,PING_PONG,TENIS,VOLEIBOL,OTRA,NO_RESPONDE,NO_SABE
18,NAYARIT,mujer,10,1-2 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,11,3-4 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,11,1-2 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,10,1-2 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,12,5-6 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,11,3-4 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,13,7-8 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,11,1-2 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,13,7-8 hrs,9 o mas hrs,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,12,1-2 hrs,1-2 hrs,3 actividades,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,10,5-6 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,14,5-6 hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,14,9 o mas hrs,9 o mas hrs,1 actividad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,14,5-6 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,12,1-2 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,NAYARIT,hombre,14,7-8 hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,12,1-2 hrs,1-2 hrs,2 actividad,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
18,NAYARIT,mujer,13,1-2 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,11,1-2 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,NAYARIT,hombre,14,3-4 hrs,7-8 hrs,1 actividad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,13,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,14,menos de una hora,menos de una hora,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,11,3-4 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,13,3-4 hrs,1-2 hrs,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,13,3-4 hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,11,1-2 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,10,5-6 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,10,1-2 hrs,menos de una hora,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,14,5-6 hrs,7-8 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,13,1-2 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,12,3-4 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,10,5-6 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,14,5-6 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,13,1-2 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,10,3-4 hrs,5-6 hrs,4 o mas actividades,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,12,1-2 hrs,1-2 hrs,1 actividad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,14,5-6 hrs,1-2 hrs,1 actividad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,11,1-2 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,12,3-4 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,NAYARIT,hombre,11,menos de una hora,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,12,5-6 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,12,3-4 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,11,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,12,1-2 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,11,1-2 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,11,nada,nada,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,13,1-2 hrs,nada,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,12,3-4 hrs,7-8 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,10,menos de una hora,menos de una hora,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,11,menos de una hora,menos de una hora,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,12,7-8 hrs,7-8 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,NAYARIT,hombre,14,nada,nada,1 actividad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,NAYARIT,hombre,10,menos de una hora,menos de una hora,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,13,nada,nada,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,12,1-2 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,10,1-2 hrs,3-4 hrs,2 actividad,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,13,1-2 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,13,3-4 hrs,3-4 hrs,1 actividad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,14,5-6 hrs,5-6 hrs,2 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
18,NAYARIT,mujer,12,1-2 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,12,1-2 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,14,9 o mas hrs,9 o mas hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,10,menos de una hora,1-2 hrs,2 actividad,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,11,7-8 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,14,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,14,1-2 hrs,1-2 hrs,2 actividad,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,12,7-8 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,14,1-2 hrs,menos de una hora,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,12,1-2 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,12,menos de una hora,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,12,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,12,1-2 hrs,1-2 hrs,2 actividad,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,14,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,12,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,11,1-2 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18,NAYARIT,hombre,11,menos de una hora,nada,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,NAYARIT,mujer,10,menos de una hora,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,11,3-4 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,13,menos de una hora,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,11,7-8 hrs,1-2 hrs,2 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,11,5-6 hrs,5-6 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,14,5-6 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,14,3-4 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,12,3-4 hrs,1-2 hrs,4 o mas actividades,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,10,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,14,1-2 hrs,1-2 hrs,1 actividad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,10,3-4 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,13,5-6 hrs,1-2 hrs,2 actividad,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,10,1-2 hrs,1-2 hrs,2 actividad,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,10,3-4 hrs,1-2 hrs,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,11,1-2 hrs,1-2 hrs,1 actividad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,11,3-4 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,14,7-8 hrs,7-8 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,14,5-6 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,NUEVO LEÓN,hombre,10,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,11,3-4 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,10,menos de una hora,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,11,3-4 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,13,7-8 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,14,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,11,menos de una hora,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,11,5-6 hrs,7-8 hrs,1 actividad,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,10,1-2 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,12,menos de una hora,menos de una hora,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,11,1-2 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,11,1-2 hrs,1-2 hrs,4 o mas actividades,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
19,NUEVO LEÓN,mujer,12,no sabe,9 o mas hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,NUEVO LEÓN,hombre,11,5-6 hrs,3-4 hrs,2 actividad,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,14,3-4 hrs,3-4 hrs,2 actividad,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,13,3-4 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,13,5-6 hrs,nada,4 o mas actividades,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
19,NUEVO LEÓN,hombre,11,3-4 hrs,5-6 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,14,3-4 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,13,3-4 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,12,3-4 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,10,5-6 hrs,9 o mas hrs,2 actividad,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,11,5-6 hrs,7-8 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,12,1-2 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,10,1-2 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,11,1-2 hrs,7-8 hrs,2 actividad,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,10,9 o mas hrs,9 o mas hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,12,menos de una hora,menos de una hora,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,12,5-6 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,11,1-2 hrs,menos de una hora,2 actividad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,NUEVO LEÓN,hombre,11,1-2 hrs,3-4 hrs,3 actividades,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,10,3-4 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,11,nada,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,13,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,10,7-8 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,10,1-2 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,10,nada,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,14,3-4 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,14,1-2 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,12,3-4 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,10,3-4 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,14,menos de una hora,1-2 hrs,3 actividades,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,10,1-2 hrs,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,10,3-4 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,11,1-2 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,14,1-2 hrs,3-4 hrs,1 actividad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,12,1-2 hrs,menos de una hora,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,12,5-6 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,NUEVO LEÓN,mujer,13,3-4 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,10,3-4 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,11,menos de una hora,menos de una hora,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,14,menos de una hora,menos de una hora,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,14,5-6 hrs,9 o mas hrs,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,14,9 o mas hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,12,5-6 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,13,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,13,3-4 hrs,1-2 hrs,3 actividades,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
19,NUEVO LEÓN,hombre,13,7-8 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,13,1-2 hrs,9 o mas hrs,2 actividad,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,14,3-4 hrs,5-6 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,14,1-2 hrs,menos de una hora,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,14,1-2 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,13,5-6 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,12,3-4 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,11,3-4 hrs,5-6 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,10,3-4 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,12,5-6 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,hombre,10,nada,nada,3 actividades,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
19,NUEVO LEÓN,mujer,10,1-2 hrs,3-4 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,NUEVO LEÓN,mujer,14,5-6 hrs,9 o mas hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,hombre,11,3-4 hrs,3-4 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,MORELOS,mujer,11,5-6 hrs,5-6 hrs,1 actividad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,mujer,14,menos de una hora,menos de una hora,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,mujer,10,menos de una hora,1-2 hrs,4 o mas actividades,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
17,MORELOS,hombre,14,5-6 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,mujer,12,5-6 hrs,7-8 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,hombre,14,menos de una hora,1-2 hrs,ninguna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,MORELOS,hombre,10,menos de una hora,menos de una hora,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,MORELOS,mujer,13,3-4 hrs,5-6 hrs,3 actividades,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17,MORELOS,hombre,11,1-2 hrs,1-2 hrs,1 actividad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,MORELOS,mujer,14,3-4 hrs,3-4 hrs,2 actividad,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
